Joint 1,Joint 2,Joint 3,Joint 4,Joint 5,Joint 6,Joint 7
51.46346501156978,-310.11615515894414,30.111275418111177,144.37623970015926,-11.60295941166824,3.5623603461106246,0.3619717749734682
51.46346501156978,-310.11615515894414,30.111275418111177,144.37623970015926,-11.60295941166824,3.5623603461106246,0.3619717749734682
51.46346501156978,-310.11615515894414,30.111275418111177,144.37623970015926,-11.60295941166824,3.5623603461106246,0.3619717749734682
51.46346501156978,-310.11615515894414,30.111275418111177,144.37623970015926,-11.60295941166824,3.5623603461106246,0.3619717749734682
51.46346501156978,-310.11615515894414,30.111275418111177,144.37623970015926,-11.60295941166824,3.5623603461106246,0.3619717749734682
51.46346501156978,-310.11615515894414,30.111275418111177,144.37623970015926,-11.60295941166824,3.5623603461106246,0.3619717749734682
51.46346501156978,-310.11615515894414,30.111275418111177,144.37623970015926,-11.60295941166824,3.5623603461106246,0.3619717749734682
51.46346501156978,-310.11615515894414,30.111275418111177,144.37623970015926,-11.60295941166824,3.5623603461106246,0.3619717749734682
51.46346501156978,-310.11615515894414,30.111275418111177,144.37623970015926,-11.60295941166824,3.5623603461106246,0.3619717749734682
51.46346501156978,-310.11615515894414,30.111275418111177,144.37623970015926,-11.60295941166824,3.5623603461106246,0.3619717749734682
39.87691242644372,-230.2203502258122,23.44502357092884,105.68669683622451,-8.659945862782134,2.8263178511066793,0.2818328684569336
39.87691242644372,-230.2203502258122,23.44502357092884,105.68669683622451,-8.659945862782134,2.8263178511066793,0.2818328684569336
39.87691242644372,-230.2203502258122,23.44502357092884,105.68669683622451,-8.659945862782134,2.8263178511066793,0.2818328684569336
39.87691242644372,-230.2203502258122,23.44502357092884,105.68669683622451,-8.659945862782134,2.8263178511066793,0.2818328684569336
39.87691242644372,-230.2203502258122,23.44502357092884,105.68669683622451,-8.659945862782134,2.8263178511066793,0.2818328684569336
39.87691242644372,-230.2203502258122,23.44502357092884,105.68669683622451,-8.659945862782134,2.8263178511066793,0.2818328684569336
39.87691242644372,-230.2203502258122,23.44502357092884,105.68669683622451,-8.659945862782134,2.8263178511066793,0.2818328684569336
39.87691242644372,-230.2203502258122,23.44502357092884,105.68669683622451,-8.659945862782134,2.8263178511066793,0.2818328684569336
39.87691242644372,-230.2203502258122,23.44502357092884,105.68669683622451,-8.659945862782134,2.8263178511066793,0.2818328684569336
39.87691242644372,-230.2203502258122,23.44502357092884,105.68669683622451,-8.659945862782134,2.8263178511066793,0.2818328684569336
28.335546401564066,-157.62908820765495,16.92471899769818,67.86847239591816,-5.506352791748197,2.1694291778184045,0.20697116139367797
28.335546401564066,-157.62908820765495,16.92471899769818,67.86847239591816,-5.506352791748197,2.1694291778184045,0.20697116139367797
28.335546401564066,-157.62908820765495,16.92471899769818,67.86847239591816,-5.506352791748197,2.1694291778184045,0.20697116139367797
28.335546401564066,-157.62908820765495,16.92471899769818,67.86847239591816,-5.506352791748197,2.1694291778184045,0.20697116139367797
28.335546401564066,-157.62908820765495,16.92471899769818,67.86847239591816,-5.506352791748197,2.1694291778184045,0.20697116139367797
28.335546401564066,-157.62908820765495,16.92471899769818,67.86847239591816,-5.506352791748197,2.1694291778184045,0.20697116139367797
28.335546401564066,-157.62908820765495,16.92471899769818,67.86847239591816,-5.506352791748197,2.1694291778184045,0.20697116139367797
28.335546401564066,-157.62908820765495,16.92471899769818,67.86847239591816,-5.506352791748197,2.1694291778184045,0.20697116139367797
28.335546401564066,-157.62908820765495,16.92471899769818,67.86847239591816,-5.506352791748197,2.1694291778184045,0.20697116139367797
28.335546401564066,-157.62908820765495,16.92471899769818,67.86847239591816,-5.506352791748197,2.1694291778184045,0.20697116139367797
